Date,Fechamento,Abertura,Maxima,Minima,Chikou,Tekan,Kinju,Senkou A,Senkou B,Chikou,Chikou1,Chikou2,T/K ,T/K 1,T/K 2,Preco X T/K ,Preco X T/K 1,Preco X T/K 2,Kumo ,Kumo 1,Kumo 2,Resultado
28/7/217,19.48,19.48,19.56,19.23,21.26,19.54,18.79,17.51,17.32,None,1,None,None,1,None,1,None,None,None,1,None,1
31/7/217,19.28,19.54,19.67,19.8,21.31,19.47,18.86,17.27,17.32,None,1,None,None,1,None,1,None,None,None,None,1,1
1/8/217,19.67,19.27,19.76,19.21,21.46,19.47,18.94,17.7,17.32,None,1,None,None,1,None,1,None,None,None,1,None,1
2/8/217,19.84,19.57,19.95,19.56,21.63,19.52,18.99,17.7,17.32,None,1,None,None,1,None,None,1,None,None,1,None,1
3/8/217,19.9,19.87,19.93,19.56,21.65,19.52,19.3,17.81,17.32,None,1,None,None,1,None,None,1,None,None,1,None,1
4/8/217,19.82,19.93,19.99,19.8,21.59,19.54,19.5,17.93,17.32,None,1,None,None,1,None,None,1,None,None,1,None,1
7/8/217,2.23,19.89,2.44,19.76,21.59,19.76,19.28,18.5,17.32,None,1,None,None,1,None,None,1,None,None,1,None,1
8/8/217,2.7,2.23,2.3,19.9,22.3,19.76,19.28,18.7,17.32,None,1,None,None,1,None,None,1,None,None,1,None,1
9/8/217,2.2,19.91,2.3,19.73,22.28,19.76,19.28,18.7,17.32,None,1,None,None,1,None,None,1,None,None,1,None,1
1/8/217,19.86,19.78,19.95,19.63,22.42,19.76,19.28,18.18,17.32,None,1,None,None,1,None,None,1,None,None,1,None,1
11/8/217,19.86,19.82,2.3,19.67,22.88,19.83,19.28,18.21,17.32,None,1,None,None,1,None,1,None,None,None,1,None,1
14/8/217,2.18,2.3,2.57,19.86,23.37,2.7,19.34,18.26,17.32,None,1,None,None,1,None,1,None,None,None,1,None,1
15/8/217,2.47,2.27,2.51,2.21,23.55,2.7,19.37,18.26,17.32,None,1,None,None,1,None,None,1,None,None,1,None,1
16/8/217,2.3,2.51,2.54,2.2,23.56,2.1,19.53,18.28,17.32,None,1,None,None,1,None,None,1,None,None,1,None,1
17/8/217,2.15,2.23,2.52,2.1,22.93,2.1,19.77,18.34,17.32,None,1,None,None,1,None,None,1,None,None,1,None,1
18/8/217,2.6,2.14,2.61,2.3,22.64,2.12,19.85,18.44,17.32,None,1,None,None,1,None,None,1,None,None,1,None,1
21/8/217,2.62,2.59,2.89,2.52,22.3,2.26,19.99,18.51,17.32,None,1,None,None,1,None,None,1,None,None,1,None,1
22/8/217,21.26,2.88,21.39,2.88,22.9,2.51,2.24,18.56,17.32,None,1,None,None,1,None,None,1,None,None,1,None,1
23/8/217,21.53,21.35,21.66,21.21,22.58,2.67,2.37,18.56,17.32,None,1,None,None,1,None,None,1,None,None,1,None,1
24/8/217,21.29,21.63,21.63,21.17,22.56,2.76,2.37,18.6,17.32,None,1,None,None,1,None,None,1,None,None,1,None,1
25/8/217,21.5,21.27,21.43,2.84,23.7,2.84,2.37,18.67,17.39,None,1,None,None,1,None,None,1,None,None,1,None,1
28/8/217,21.6,2.99,21.25,2.89,22.84,2.84,2.37,18.75,17.42,None,1,None,None,1,None,None,1,None,None,1,None,1
29/8/217,21.25,2.99,21.31,2.9,22.53,2.84,2.37,18.91,17.46,None,1,None,None,1,None,None,1,None,None,1,None,1
3/8/217,21.8,21.27,21.29,2.86,22.39,2.85,2.37,19.8,17.51,None,1,None,None,1,None,None,1,None,None,1,None,1
31/8/217,2.85,21.8,21.11,2.67,22.24,21.9,2.37,19.16,17.51,None,1,None,None,1,None,1,None,None,None,1,None,1
1/9/217,21.24,21.3,21.44,2.99,22.55,21.17,2.37,19.16,17.51,None,1,None,None,1,None,1,None,None,None,1,None,1
4/9/217,21.26,21.12,21.32,21.8,22.66,21.17,2.37,19.16,17.51,None,1,None,None,1,None,1,None,None,None,1,None,1
5/9/217,21.31,21.45,21.65,21.23,22.4,21.16,2.44,19.16,17.51,None,1,None,None,1,None,None,1,None,None,1,None,1
6/9/217,21.46,21.5,21.66,21.34,22.47,21.17,2.61,19.21,18.36,None,1,None,None,1,None,None,1,None,None,1,None,1
8/9/217,21.63,21.49,21.7,21.33,22.57,21.19,2.63,19.25,18.41,None,1,None,None,1,None,None,1,None,None,1,None,1
11/9/217,21.65,21.74,21.92,21.65,23.13,21.3,2.78,19.27,18.56,None,1,None,None,1,None,None,1,None,None,1,None,1
12/9/217,21.59,21.65,21.76,21.45,23.5,21.3,2.78,19.29,18.58,None,1,None,None,1,None,None,1,None,None,1,None,1
13/9/217,21.59,21.64,21.74,21.27,23.23,21.3,2.78,19.52,18.8,None,1,None,None,1,None,None,1,None,None,1,None,1
14/9/217,22.3,21.58,22.15,21.49,22.98,21.57,2.89,19.52,18.8,None,1,None,None,1,None,None,1,None,None,1,None,1
15/9/217,22.28,22.15,22.63,21.95,23.1,21.86,21.13,19.52,18.8,None,1,None,None,1,None,None,1,None,None,1,None,1
18/9/217,22.42,22.37,22.66,22.12,23.8,21.95,21.17,19.52,18.8,None,1,None,None,1,None,None,1,None,None,1,None,1
19/9/217,22.88,22.48,22.92,22.31,23.53,22.1,21.39,19.55,18.8,None,1,None,None,1,None,None,1,None,None,1,None,1
2/9/217,23.37,22.99,23.43,22.96,23.65,22.35,21.72,19.7,18.87,None,1,None,None,1,None,None,1,None,None,1,None,1
21/9/217,23.55,23.42,23.55,23.24,22.9,22.41,21.78,19.72,18.87,None,None,1,None,1,None,None,1,None,None,1,None,1
22/9/217,23.56,23.24,23.65,23.12,22.53,22.46,21.83,19.81,18.87,None,None,1,None,1,None,None,1,None,None,1,None,1
25/9/217,22.93,23.46,23.46,22.59,22.51,22.46,21.84,19.93,18.87,None,None,1,None,1,None,None,1,None,None,1,None,1
26/9/217,22.64,22.97,23.14,22.64,22,22.57,22.9,19.98,18.89,None,None,1,None,1,None,None,1,None,None,1,None,1
27/9/217,22.3,22.67,22.87,22.17,22.1,22.8,22.16,2.12,19.3,None,None,1,None,1,None,1,None,None,None,1,None,1
28/9/217,22.9,22.38,22.46,21.94,21.31,22.8,22.16,2.37,19.28,None,None,1,None,1,None,1,None,None,None,1,None,1
29/9/217,22.58,22.25,22.59,22.11,21.89,22.8,22.16,2.52,19.41,None,None,1,None,1,None,1,None,None,None,1,None,1
2/1/217,22.56,22.68,22.79,22.31,21.52,22.8,22.16,2.57,19.5,None,None,1,None,1,None,1,None,None,None,1,None,1
3/1/217,23.7,22.63,23.12,22.37,21.12,22.8,22.16,2.6,19.5,None,None,1,None,1,None,1,None,None,None,1,None,1
4/1/217,22.84,23.9,23.27,22.65,21.4,22.8,22.16,2.6,19.57,None,None,1,None,1,None,None,1,None,None,1,None,1
5/1/217,22.53,23.4,23.15,22.38,21.5,22.7,22.16,2.6,19.65,None,None,1,None,1,None,1,None,None,None,1,None,1
6/1/217,22.39,22.38,22.48,22.18,22.16,22.61,22.16,2.61,19.65,None,None,1,None,1,None,1,None,None,None,1,None,1
9/1/217,22.24,22.42,22.46,22.11,22.32,22.61,22.32,2.73,19.68,1,None,None,None,1,None,1,None,None,None,1,None,1
1/1/217,22.55,22.53,22.62,22.25,22.89,22.61,22.37,2.77,19.69,None,1,None,None,1,None,1,None,None,None,1,None,1
11/1/217,22.66,22.81,22.81,22.49,23.17,22.69,22.44,2.77,19.69,None,1,None,None,1,None,1,None,None,None,1,None,1
13/1/217,22.4,22.8,22.8,22.27,23.15,22.69,22.46,2.8,19.76,None,1,None,None,1,None,1,None,None,None,1,None,1
16/1/217,22.47,22.5,22.6,22.31,22.99,22.69,22.46,2.89,19.84,None,1,None,None,1,None,1,None,None,None,1,None,1
17/1/217,22.57,22.53,22.69,21.94,22.96,22.61,22.46,2.91,19.87,None,1,None,None,1,None,1,None,None,None,1,None,1
18/1/217,23.13,22.67,23.22,22.48,22.95,22.58,22.46,21.4,2.2,1,None,None,None,1,None,None,1,None,None,1,None,1
19/1/217,23.5,22.91,23.1,22.73,22.23,22.58,22.46,21.4,2.2,None,None,1,None,1,None,None,1,None,None,1,None,1
2/1/217,23.23,23.2,23.32,23,21.98,22.63,22.57,21.4,2.2,1,None,None,None,1,None,None,1,None,None,1,None,1
23/1/217,22.98,23.26,23.26,22.9,21.78,22.63,22.8,21.23,2.13,None,None,1,None,None,1,None,1,None,None,1,None,2
24/1/217,23.1,23.8,23.29,22.98,21.67,22.63,22.8,21.49,2.37,None,None,1,None,None,1,None,1,None,None,1,None,2
25/1/217,23.8,23.19,23.83,23.13,21.44,22.89,22.89,21.56,2.39,None,None,1,1,None,None,None,1,None,None,1,None,1
26/1/217,23.53,23.85,24.32,23.39,21.24,23.13,23.13,21.74,2.52,None,None,1,1,None,None,None,1,None,None,1,None,1
27/1/217,23.65,23.61,23.98,23.46,2.85,23.13,23.13,22.4,2.77,None,None,1,1,None,None,None,1,None,None,1,None,1
3/1/217,22.9,23.62,23.66,22.63,2.56,23.4,23.13,22.1,2.86,None,None,1,None,1,None,1,None,None,None,1,None,1
31/1/217,22.53,22.97,23.7,22.42,2.85,23.37,23.13,22.15,21.7,None,None,1,None,1,None,None,None,1,None,1,None,0
1/11/217,22.51,22.71,22.91,22.39,21.28,23.36,23.13,22.15,21.31,None,None,1,None,1,None,None,None,1,None,1,None,0
3/11/217,22,22.55,22.8,21.81,2.79,23.7,23.7,22.33,21.37,None,None,1,1,None,None,None,None,1,None,1,None,2
6/11/217,22.1,22.8,22.34,21.91,2.87,23.7,23.7,22.48,21.37,None,None,1,1,None,None,None,None,1,None,1,None,2
7/11/217,21.31,21.88,21.96,21.24,2.78,22.78,22.78,22.48,21.37,None,None,1,1,None,None,None,None,1,None,1,None,2
8/11/217,21.89,21.33,22.22,21.17,2.84,22.75,22.75,22.48,21.37,None,None,1,1,None,None,None,None,1,None,1,None,2
9/11/217,21.52,21.84,21.92,21.38,2.72,22.58,22.75,22.48,21.37,None,None,1,None,None,1,None,None,1,None,1,None,2
1/11/217,21.12,21.64,21.64,21.12,2.8,22.39,22.72,22.48,21.37,None,None,1,None,None,1,None,None,1,None,1,None,2
13/11/217,21.4,21.1,21.54,2.95,21.8,22.1,22.64,22.48,21.37,1,None,None,None,None,1,None,None,1,None,1,None,2
14/11/217,21.5,21.45,21.62,2.99,21.34,21.93,22.64,22.43,21.37,1,None,None,None,None,1,None,None,1,None,1,None,2
16/11/217,22.16,21,22.33,21,21.4,21.88,22.64,22.38,21.37,1,None,None,None,None,1,1,None,None,None,1,None,2
17/11/217,22.32,22.5,22.56,21.91,21.7,21.76,22.64,22.46,21.37,None,None,1,None,None,1,1,None,None,None,1,None,2
21/11/217,22.89,22.5,23.11,22.47,21.81,22.3,22.64,22.49,21.37,None,None,1,None,None,1,1,None,None,None,1,None,2
22/11/217,23.17,22.9,23.26,22.9,None,22.11,22.64,22.57,21.37,None,None,1,None,None,1,None,1,None,None,1,None,2
23/11/217,23.15,23.8,23.3,22.76,None,22.13,22.64,22.58,21.43,None,None,1,None,None,1,None,1,None,None,1,None,2
24/11/217,22.99,23.11,23.11,22.81,None,22.13,22.64,22.58,21.61,None,None,1,None,None,1,None,1,None,None,1,None,2
27/11/217,22.96,22.75,22.98,22.61,None,22.13,22.64,22.53,21.61,None,None,1,None,None,1,None,1,None,None,1,None,2
28/11/217,22.95,23.19,23.25,22.84,None,22.15,22.64,22.52,21.64,None,None,1,None,None,1,None,1,None,None,1,None,2
29/11/217,22.23,23.12,23.12,22.15,None,22.15,22.64,22.52,21.64,None,None,1,None,None,1,1,None,None,None,1,None,2
3/11/217,21.98,22.4,22.24,21.49,None,22.4,22.64,22.6,21.64,None,None,1,None,None,1,None,None,1,None,1,None,2
1/12/217,21.78,21.78,22.26,21.67,None,22.4,22.64,22.71,21.64,None,None,1,None,None,1,None,None,1,None,1,None,2
4/12/217,21.67,21.94,21.95,21.52,None,22.4,22.64,22.71,21.64,None,None,1,None,None,1,None,None,1,None,1,None,2
5/12/217,21.44,21.57,21.97,21.31,None,22.31,22.64,22.89,21.75,None,None,1,None,None,1,None,None,1,None,1,None,2
6/12/217,21.24,21.31,21.54,21.5,None,22.15,22.47,23.13,22.9,None,None,1,None,None,1,None,None,1,None,1,None,2
7/12/217,2.85,2.99,21.22,2.64,None,21.95,22.15,23.13,22.17,None,None,1,None,None,1,None,None,1,None,1,None,2
8/12/217,2.56,21.5,21.15,2.53,None,21.89,21.92,23.27,22.17,None,None,1,None,None,1,None,None,1,None,1,None,2
11/12/217,2.85,2.76,2.97,2.47,None,21.8,21.89,23.25,22.17,None,None,1,None,None,1,None,None,1,None,1,None,2
12/12/217,21.28,2.78,21.28,2.44,None,21.35,21.87,23.24,22.18,None,None,1,None,None,1,None,None,1,None,1,None,2
13/12/217,2.79,21.54,21.54,2.59,None,21.35,21.87,23.7,22.42,None,None,1,None,None,1,1,None,None,None,1,None,2
14/12/217,2.87,2.62,21.3,2.54,None,21.21,21.87,23.7,22.5,None,None,1,None,None,1,None,None,1,None,1,None,2
15/12/217,2.78,2.65,21,2.65,None,21.21,21.87,22.78,22.5,None,None,1,None,None,1,None,None,1,None,1,None,2
18/12/217,2.84,2.87,2.95,2.66,None,2.99,21.87,22.75,22.5,None,None,1,None,None,1,None,None,1,None,1,None,2
19/12/217,2.72,2.74,2.85,2.57,None,2.99,21.87,22.66,22.5,None,None,1,None,None,1,None,None,1,None,1,None,2
2/12/217,2.8,2.75,2.91,2.7,None,2.99,21.87,22.56,22.5,None,None,1,None,None,1,None,None,1,None,1,None,2
21/12/217,21.8,2.83,21.9,2.75,None,2.99,21.87,22.32,22.5,None,None,1,None,None,1,1,None,None,None,None,1,2
22/12/217,21.34,21.2,21.39,21.2,None,2.99,21.87,22.28,22.5,None,None,1,None,None,1,1,None,None,None,None,1,2
26/12/217,21.4,21.31,21.5,21.18,None,21.4,21.87,22.26,22.5,None,None,1,None,None,1,1,None,None,None,None,1,2
27/12/217,21.7,21.46,21.79,21.44,None,21.17,21.87,22.2,22.64,None,None,1,None,None,1,1,None,None,None,None,1,2
28/12/217,21.81,21.71,21.92,21.6,None,21.25,21.87,22.33,22.64,None,None,1,None,None,1,1,None,None,None,None,1,2
29/12/217,None,None,None,None,None,None,None,22.37,22.64,None,None,None,None,None,None,None,None,None,None,None,2,2
3/12/217,None,None,None,None,None,None,None,22.38,22.64,None,None,None,None,None,None,None,None,None,None,None,2,2
31/12/217,None,None,None,None,None,None,None,22.38,22.64,None,None,None,None,None,None,None,None,None,None,None,2,2
1/1/218,None,None,None,None,None,None,None,22.38,22.64,None,None,None,None,None,None,None,None,None,None,None,2,2
2/1/218,None,None,None,None,None,None,None,22.39,22.64,None,None,None,None,None,None,None,None,None,None,None,2,2
3/1/218,None,None,None,None,None,None,None,22.39,22.64,None,None,None,None,None,None,None,None,None,None,None,2,2
4/1/218,None,None,None,None,None,None,None,22.52,22.64,None,None,None,None,None,None,None,None,None,None,None,2,2
5/1/218,None,None,None,None,None,None,None,22.52,22.64,None,None,None,None,None,None,None,None,None,None,None,2,2
6/1/218,None,None,None,None,None,None,None,22.52,22.64,None,None,None,None,None,None,None,None,None,None,None,2,2
7/1/218,None,None,None,None,None,None,None,22.47,22.64,None,None,None,None,None,None,None,None,None,None,None,2,2
8/1/218,None,None,None,None,None,None,None,22.31,22.64,None,None,None,None,None,None,None,None,None,None,None,2,2
9/1/218,None,None,None,None,None,None,None,22.5,22.48,None,None,None,None,None,None,None,None,None,None,None,2,2
1/1/218,None,None,None,None,None,None,None,21.9,22.43,None,None,None,None,None,None,None,None,None,None,None,2,2
11/1/218,None,None,None,None,None,None,None,21.84,22.4,None,None,None,None,None,None,None,None,None,None,None,2,2
12/1/218,None,None,None,None,None,None,None,21.61,22.38,None,None,None,None,None,None,None,None,None,None,None,2,2
13/1/218,None,None,None,None,None,None,None,21.61,22.38,None,None,None,None,None,None,None,None,None,None,None,2,2
14/1/218,None,None,None,None,None,None,None,21.54,22.38,None,None,None,None,None,None,None,None,None,None,None,2,2
15/1/218,None,None,None,None,None,None,None,21.54,22.38,None,None,None,None,None,None,None,None,None,None,None,2,2
16/1/218,None,None,None,None,None,None,None,21.43,22.38,None,None,None,None,None,None,None,None,None,None,None,2,2
17/1/218,None,None,None,None,None,None,None,21.43,22.38,None,None,None,None,None,None,None,None,None,None,None,2,2
18/1/218,None,None,None,None,None,None,None,21.43,22.38,None,None,None,None,None,None,None,None,None,None,None,2,2
19/1/218,None,None,None,None,None,None,None,21.43,22.38,None,None,None,None,None,None,None,None,None,None,None,2,2
2/1/218,None,None,None,None,None,None,None,21.43,22.38,None,None,None,None,None,None,None,None,None,None,None,2,2
21/1/218,None,None,None,None,None,None,None,21.46,22.38,None,None,None,None,None,None,None,None,None,None,None,2,2
22/1/218,None,None,None,None,None,None,None,21.52,22.38,None,None,None,None,None,None,None,None,None,None,None,2,2
23/1/218,None,None,None,None,None,None,None,21.56,22.38,None,None,None,None,None,None,None,None,None,None,None,2,2
