Fechamento,Abertura,Maxima,Minima,Chikou,Tekan,Kinju,Senkou A,Senkou B,Chikou0,Chikou1,Chikou2,T/K 0,T/K 1,T/K 2,Preco X T/K 0,Preco X T/K 1,Preco X T/K 2,Kumo 0,Kumo 1,Kumo 2,Resultado
387.15,390.96,380.09,382.3,379.69,405.61,408.2,426.87,383.92,0,0,1,0,0,1,1,0,1,0,0,1,1
381.73,388.1,376.67,387.17,384.64,404.1,408.2,426.87,383.92,0,0,1,0,0,1,1,0,1,0,0,1,1
387.03,387.73,378.97,380.15,392.93,404.1,408.2,427.32,383.92,0,0,1,0,0,1,1,0,1,0,0,1,1
379.74,425.27,376.6,420.23,407.57,400.01,406.14,427.32,383.92,0,0,1,0,0,1,1,0,0,0,0,1,1
419.63,422.88,406.3,410.26,401.43,396.09,406.14,422.5,383.92,0,1,0,0,0,1,0,1,0,0,0,1,1
409.75,410.41,375.28,382.49,407.66,396.09,406.14,422.5,383.92,0,1,1,0,0,1,0,1,0,0,0,1,1
382.43,394.54,381.98,387.49,416.57,385.32,406.14,421.79,383.92,0,0,1,0,0,1,1,0,0,0,0,1,1
388.1,405.49,387.51,402.97,422.73,393.23,406.14,422.32,383.92,0,0,1,0,0,1,1,0,0,0,0,1,1
402.32,402.32,388.55,391.73,421.6,393.23,406.14,428.72,383.92,0,0,1,0,0,1,1,0,0,0,0,1,1
392,397.77,390.57,392.15,437.77,393.23,406.14,428.72,383.92,0,0,1,0,0,1,1,0,0,0,0,1,1
392.44,396.84,391.78,394.97,438.99,393.23,406.14,430.41,383.92,0,0,1,0,0,1,1,0,0,0,0,1,1
395.15,395.5,379.74,380.29,438.25,393.3,406.14,435.4,388.41,0,0,1,0,0,1,1,0,0,0,0,1,1
380.11,384.38,365.45,379.47,420.96,392.89,406.14,430.35,388.41,0,0,1,0,0,1,1,0,1,0,0,1,1
378.87,380.92,376.49,378.25,425.04,385.02,406.14,431.6,388.41,0,0,1,0,0,1,1,0,1,0,0,1,1
378.29,380.35,367.83,368.77,424.63,380.28,406.14,432.05,388.41,0,0,1,0,0,1,1,0,0,0,0,1,1
369.35,378.07,367.96,373.06,432.84,380.28,406.14,433.13,388.41,0,0,1,0,0,1,1,0,1,0,0,1,1
372.92,375.88,372.92,374.45,432.57,380.28,406.14,433.13,388.41,0,0,1,0,0,1,1,0,1,0,0,1,1
374.65,374.95,368.05,369.95,433.44,380.28,405.61,437.77,388.41,0,0,1,0,0,1,1,0,1,0,0,1,1
370.17,391.61,369.99,389.59,437.92,380.28,404.1,437.77,388.41,0,0,1,0,0,1,1,0,0,0,0,1,1
388.9,391.09,385.57,386.55,435.13,377.17,404.1,437.77,388.41,0,0,1,0,0,1,1,0,0,0,0,1,1
386.59,386.63,372.39,376.52,423.91,377.17,400.01,437.77,388.41,0,0,1,0,0,1,1,0,0,0,0,1,1
376.51,380.87,374.9,376.62,421.84,377.17,396.09,437.77,388.41,0,0,1,0,0,1,1,0,0,0,0,1,1
376.76,379.88,373.33,373.45,410.78,377.17,396.09,437.77,388.41,0,0,1,0,0,1,1,0,0,0,0,1,1
373.42,377.25,372.9,376.03,400.52,377.76,385.32,436.6,388.41,0,0,1,0,0,1,1,0,1,0,0,1,1
376.15,385.48,375.78,381.65,407.76,377.76,387.54,407.17,392.49,0,1,0,0,0,1,1,0,0,0,0,1,1
382.11,383.13,376.4,379.65,414.46,377.76,387.54,407.17,404.72,0,1,1,0,0,1,1,0,0,0,0,1,1
379.69,384.95,379.6,384.26,413.89,379.51,387.54,406.91,407.07,0,0,1,0,0,1,1,0,0,0,0,1,1
384.64,391.86,384.64,391.86,414.74,379.51,387.54,406.15,407.07,0,1,1,0,0,1,1,0,0,0,0,1,1
392.93,407.23,392.93,407.23,417.24,383.19,387.54,406.15,407.98,0,1,0,0,0,1,0,1,0,0,0,1,1
407.57,410.38,397.75,400.19,421.61,385.6,387.54,403.07,407.98,0,1,1,0,0,1,0,1,0,0,0,1,1
401.43,408.94,401.43,407.49,411.65,387.44,385.1,401.11,407.98,0,0,1,0,1,0,0,1,0,0,0,1,1
407.66,421.17,406.78,416.32,414.2,391.41,387.78,401.11,407.98,0,1,0,0,1,0,0,1,0,0,0,1,1
416.57,426,415.64,422.37,416.39,397.65,392.21,395.73,408.91,0,1,0,0,1,0,0,1,0,0,0,1,1
422.73,423.1,417.6,420.79,416.89,398.63,393.19,399.68,409.97,0,1,0,0,1,0,0,1,0,0,0,1,1
421.6,441.98,421.6,437.16,417.89,402.93,395.19,399.68,410.55,0,1,0,0,1,0,0,1,0,0,0,1,1
437.77,448.05,429.08,438.8,420.55,410.47,398.93,399.68,410.55,0,1,0,0,1,0,0,1,0,0,0,1,1
438.99,439.05,432.92,437.75,409.26,416.56,400.85,399.68,410.55,0,1,0,0,1,0,0,1,0,0,1,0,0
438.25,439.86,417.82,420.74,410.4,416.56,400.85,399.72,410.55,0,1,0,0,1,0,0,1,0,0,1,0,0
420.96,425.55,413.91,424.95,413.42,420.21,400.85,399.51,410.55,0,1,0,0,1,0,0,1,0,0,1,0,0
425.04,427.72,420.42,424.54,413.13,424.62,400.85,395.58,410.55,0,1,0,0,1,0,0,1,0,0,1,0,0
424.63,432.15,421.62,432.15,418.16,426.83,401.44,393.21,410.55,0,1,0,0,1,0,1,0,0,0,1,0,0
432.84,434.23,428.1,432.52,418.42,426.83,401.44,393.21,410.55,0,1,0,0,1,0,0,1,0,0,1,0,0
432.57,435.68,423.82,433.5,416.51,426.83,401.44,393.21,410.55,0,1,0,0,1,0,0,1,0,0,1,0,0
433.44,441.51,431.69,437.7,417.37,426.83,403.19,392.94,410.55,0,1,0,0,1,0,0,1,0,0,1,0,0
437.92,439.65,432.32,435.12,418.14,426.83,403.19,392.19,410.55,0,1,0,0,1,0,0,1,0,0,1,0,0
435.13,435.92,423.99,423.99,426.55,426.53,403.19,390.63,410.55,0,1,0,0,1,0,0,1,0,0,1,0,0
423.91,425.37,419.41,421.65,424.3,426.99,403.19,388.59,410.55,0,1,0,0,1,0,1,0,0,0,1,0,0
421.84,425.18,410.94,410.94,416.83,421.63,403.19,386.63,410.55,0,1,0,0,1,0,0,1,0,0,1,0,0
410.78,411.26,394.04,400.57,415.26,416.45,404.48,386.63,410.55,0,1,0,0,1,0,1,0,0,0,1,0,0
400.52,411.91,395.78,407.71,416.76,416.45,406.29,381.54,408.2,0,1,0,0,1,0,1,0,0,0,1,0,0
407.76,415.92,406.31,414.32,418.42,416.45,406.29,382.65,408.2,0,1,0,0,1,0,1,0,0,0,1,0,0
414.46,416.24,411.09,413.97,421.17,416.45,408.59,382.65,408.2,0,1,0,0,1,0,1,0,0,0,1,0,0
413.89,416.03,411.61,414.86,421.3,416.45,412.39,383.52,408.2,0,1,0,0,1,0,1,0,0,0,1,0,0
414.74,417.51,413.25,417.13,421.02,412.28,416.56,383.52,408.2,0,1,0,0,0,1,1,0,0,0,1,0,0
417.24,423.93,417.01,421.69,424.28,409.99,416.56,385.36,408.2,0,1,0,0,0,1,0,1,0,0,1,0,0
421.61,421.8,410.09,411.62,423.62,408.79,416.75,386.57,406.14,0,1,0,0,0,1,0,1,0,0,1,0,0
411.65,416.6,411.64,414.06,422.91,408.79,416.75,386.27,406.14,0,1,0,0,0,1,1,0,0,0,1,0,0
414.2,416.68,414.2,416.44,420.81,412.36,416.75,389.59,406.14,0,1,1,0,0,1,1,0,0,0,1,0,0
416.39,418.13,414.99,416.83,419.59,414.32,416.75,394.93,406.14,0,1,1,0,0,1,1,0,0,0,1,0,0
416.89,417.69,415.91,417.01,421.87,414.32,416.75,395.91,406.14,0,0,1,0,0,1,0,1,0,0,1,0,0
417.89,421,417.89,420.62,422.84,414.76,416.75,399.06,406.14,0,0,1,0,0,1,0,1,0,0,1,0,0
420.55,420.55,406.14,409.55,425.63,413.72,416.75,404.7,406.14,0,0,1,0,0,1,0,1,0,0,1,0,0
409.26,410.98,407.23,410.44,423.94,413.72,416.45,408.7,406.14,0,0,1,0,0,1,1,0,1,0,1,0,0
410.4,414.63,410.4,413.75,424.43,413.72,416.45,408.7,406.14,0,0,1,0,0,1,1,0,0,0,1,0,0
413.42,413.42,410.38,413.31,429.57,413.72,416.45,410.53,406.14,0,0,1,0,0,1,1,0,1,0,1,0,0
413.13,418.38,412.53,418.09,430.64,413.72,416.45,412.73,406.14,0,0,1,0,0,1,1,0,0,0,1,0,0
418.16,419.27,417.36,418.04,427.61,413.72,416.45,414.13,406.14,0,0,1,0,0,1,0,1,0,0,1,0,0
418.42,418.68,415.49,416.39,428.7,413.72,416.45,414.13,406.14,0,0,1,0,0,1,0,1,0,0,1,0,0
416.51,418.08,415.56,417.18,435.32,413.72,416.45,414.13,406.14,0,0,1,0,0,1,0,1,0,0,1,0,0
417.37,418.99,416.26,417.94,441.42,413.46,416.45,415.01,405.61,0,0,1,0,0,1,0,1,0,0,1,0,0
418.14,428.8,417.71,426.76,449.69,414.08,412.28,415.01,404.1,0,0,1,0,1,0,0,1,0,0,1,0,0
426.55,426.86,423.29,424.23,445.86,418.3,411.93,414.86,404.1,0,1,0,0,1,0,0,1,0,0,1,0,0
424.3,426.2,412.68,416.52,450.56,418.3,411.93,415.09,400.01,0,1,0,0,1,0,0,1,0,0,1,0,0
416.83,416.83,412.5,414.82,459.12,419.06,411.93,412.41,398.63,0,1,0,0,1,0,1,0,0,0,1,0,0
415.26,418.37,415.26,416.73,461.65,419.06,415.5,410.46,398.63,0,1,0,0,1,0,1,0,0,0,1,0,0
416.76,418.17,415.83,417.96,466.26,419.06,416.42,411.37,398.63,0,1,0,0,1,0,1,0,0,0,1,0,0
418.42,422.08,418.42,420.87,445.04,419.06,416.42,411.37,400.85,0,1,0,0,1,0,1,0,0,0,1,0,0
421.17,421.58,419.7,420.9,449.41,419.06,416.42,412.52,400.85,0,1,0,0,1,0,0,1,0,0,1,0,0
421.3,422.34,419.6,421.44,455.18,419.06,416.42,414.42,400.85,0,1,0,0,1,0,0,1,0,0,1,0,0
421.02,424.26,420.61,424.03,448.48,419.06,416.42,414.42,400.85,0,1,0,0,1,0,0,1,0,0,1,0,0
424.28,424.53,422.73,423.41,451.93,418.78,416.42,413.27,400.85,0,1,0,0,1,0,0,1,0,0,1,0,0
423.62,423.66,420.52,422.75,444.73,418.78,416.42,412.77,400.85,0,1,0,0,1,0,0,1,0,0,1,0,0
422.91,425.36,419.63,420.35,450.18,419.73,416.42,412.77,400.85,0,1,0,0,1,0,0,1,0,0,1,0,0
420.81,420.89,416.51,419.41,446.71,420.35,416.42,414.55,400.85,0,1,0,0,1,0,0,1,0,0,1,0,0
419.59,422.44,419.26,421.56,447.94,421.07,416.42,415.53,400.85,0,1,0,0,1,0,1,0,0,0,1,0,0
421.87,422.74,420.53,422.48,459.64,421.07,416.42,415.53,400.85,0,1,0,0,1,0,0,1,0,0,1,0,0
422.84,427.28,422.84,425.19,458.43,421.13,416.42,415.75,400.85,0,1,0,0,1,0,0,1,0,0,1,0,0
425.63,426.66,422.92,423.73,458.21,421.17,416.87,415.23,400.85,0,1,0,0,1,0,0,1,0,0,1,0,0
423.94,425.37,423.01,424.28,460.52,421.21,418.3,415.08,400.85,0,1,0,0,1,0,0,1,0,0,1,0,0
424.43,429.93,424.43,429.71,450.86,421.92,418.87,415.08,400.85,0,1,0,0,1,0,0,1,0,0,1,0,0
429.57,432.63,428.98,430.57,452.45,424.2,421.9,415.08,400.85,0,1,0,0,1,0,0,1,0,0,1,0,0
430.64,431.37,426.08,427.4,454.85,424.2,421.9,415.08,400.85,0,1,0,0,1,0,0,1,0,0,1,0,0
427.61,429.27,427.09,428.59,455.82,425.27,421.9,415.08,401.44,0,1,0,0,1,0,0,1,0,0,1,0,0
428.7,436.02,428.1,435.51,455.76,425.73,421.9,415.08,401.44,0,1,0,0,1,0,0,1,0,0,1,0,0
435.32,443.05,434.41,441.39,457.59,429.07,424.62,415.08,401.44,0,1,0,0,1,0,0,1,0,0,1,0,0
441.42,450.55,440.95,449.43,454.01,432.34,427.89,414.95,403.19,0,1,0,0,1,0,0,1,0,0,1,0,0
449.69,449.81,444.15,445.74,453.69,434.22,429.49,413.18,403.19,0,1,0,0,1,0,0,1,0,0,1,0,0
445.86,450.28,444.33,450.28,454.52,435.87,429.58,415.12,403.19,0,1,0,0,1,0,0,1,0,0,1,0,0
450.56,460.15,448.93,458.56,437.79,438.17,431.88,415.12,403.19,0,1,0,0,1,0,0,1,0,0,1,0,0
459.12,466.62,453.59,461.43,442.97,440.5,435.16,415.49,403.19,0,1,0,0,1,0,0,1,0,0,1,0,0
461.65,467.96,461.62,466.09,443.22,445.11,439.79,417.28,404.48,0,1,0,0,1,0,0,1,0,0,1,0,0
466.26,467.08,444.13,444.69,439.35,448.57,440.52,417.74,406.29,0,1,0,0,1,0,0,1,0,0,1,0,0
445.04,449.55,436.65,449.01,444.29,451.51,440.52,417.74,406.29,0,1,0,0,1,0,1,0,0,0,1,0,0
449.41,455.38,446.02,455.1,446.06,453.16,440.52,417.74,408.59,0,1,0,0,1,0,1,0,0,0,1,0,0
455.18,455.59,447.7,448.32,449.67,453.16,440.52,417.74,412.39,0,1,0,0,1,0,0,1,0,0,1,0,0
448.48,452.48,447.93,451.88,453.52,453.16,440.52,417.74,416.56,0,1,0,0,1,0,1,0,0,0,1,0,0
451.93,452.44,441.78,444.67,473.03,453.15,440.52,417.6,416.56,0,1,0,0,1,0,1,0,0,0,1,0,0
444.73,451.1,442.62,450.3,527.48,453.15,440.52,417.6,416.75,0,1,0,0,1,0,1,0,0,0,1,0,0
450.18,450.38,445.63,446.72,528.47,453.15,440.52,418.08,416.75,0,1,0,0,1,0,1,0,0,0,1,0,0
446.71,448.51,445.88,447.98,534.19,446.3,441.59,418.38,416.75,0,1,0,0,1,0,0,1,0,0,1,0,0
447.94,461.38,447.07,459.6,531.11,446.3,442.05,418.75,416.75,0,1,0,0,1,0,0,1,0,0,1,0,0
459.64,460.68,457.32,458.54,536.51,451,442.68,418.75,416.75,0,1,0,0,1,0,0,1,0,0,1,0,0
458.43,459.42,455.98,458.55,537.68,451,442.68,418.77,416.75,0,1,0,0,1,0,0,1,0,0,1,0,0
458.21,462.48,456.53,460.48,569.71,451,442.95,419.02,416.75,0,1,0,0,1,0,0,1,0,0,1,0,0
460.52,461.93,448.95,450.89,573.31,451,444.51,419.76,416.45,0,1,0,0,1,0,0,1,0,0,1,0,0
450.86,454.58,450.86,452.73,574.6,452.02,444.51,420.4,416.45,0,1,0,0,1,0,1,0,0,0,1,0,0
452.45,454.95,449.25,454.77,585.45,452.02,444.51,423.05,416.45,0,1,0,0,1,0,0,1,0,0,1,0,0
454.85,457.06,453.45,455.67,577.17,452.65,445.11,423.05,416.45,0,1,0,0,1,0,0,1,0,0,1,0,0
455.82,456.84,454.79,455.67,582.2,454.11,448.57,423.59,416.45,0,1,0,0,1,0,0,1,0,0,1,0,0
455.76,458.69,455.46,457.57,575.84,454.11,451.51,423.82,416.45,0,1,0,0,1,0,0,1,0,0,1,0,0
457.59,458.2,452.94,454.16,578.67,453.71,453.15,426.84,417.49,0,1,0,0,1,0,0,1,0,0,1,0,0
454.01,455.07,453.61,453.78,609.68,453.71,453.15,430.11,420.76,0,1,0,0,1,0,0,1,0,0,1,0,0
453.69,456,453.3,454.62,671.65,453.18,453.15,431.85,422.36,0,1,0,0,1,0,0,1,0,0,1,0,0
454.52,454.63,438.71,438.71,704.5,447.09,450.17,432.72,422.45,0,1,0,0,0,1,0,1,0,0,1,0,0
437.79,444.05,437.39,442.68,685.68,447.09,450.17,435.02,424.75,0,0,1,0,0,1,1,0,1,0,1,0,0
442.97,443.78,441.71,443.19,696.52,447.09,450.17,437.83,427.08,0,0,1,0,0,1,1,0,1,0,1,0,0
443.22,443.43,439.04,439.32,768.49,447.09,448.02,442.45,434.67,0,0,1,0,0,1,1,0,1,0,1,0,0
439.35,444.35,438.82,444.15,748.76,447.09,448.02,444.54,435.59,0,0,1,0,0,1,1,0,1,0,1,0,0
444.29,447.1,443.93,445.98,756.69,446.16,448.02,446.01,435.59,0,1,1,0,0,1,1,0,0,0,1,0,0
446.06,450.3,446.06,449.6,763.93,446.16,448.02,446.84,435.59,0,1,1,0,0,1,1,0,0,0,1,0,0
449.67,453.64,447.9,453.38,735.88,446.01,448.02,446.84,435.59,0,1,0,0,0,1,0,1,0,0,1,0,0
453.52,478.15,453.52,473.46,665.91,446.12,448.02,446.84,435.59,0,1,0,0,0,1,0,1,0,0,1,0,0
473.03,533.47,472.7,530.04,597.44,456.01,455.71,446.83,435.59,0,1,0,0,1,0,0,1,0,0,1,0,0
527.48,553.96,512.18,526.23,625.58,475.75,475.45,446.83,435.59,0,1,0,0,1,0,0,1,0,0,1,0,0
528.47,544.35,522.96,533.86,665.28,481.14,480.84,446.83,435.59,0,1,0,0,1,0,0,1,0,0,1,0,0
534.19,546.62,520.66,531.39,665.93,483.56,480.84,443.95,435.59,0,1,0,0,1,0,0,1,0,0,1,0,0
531.11,543.08,525.64,536.92,629.35,485.81,482.18,444.18,435.59,0,1,0,0,1,0,0,1,0,0,1,0,0
536.51,540.35,533.08,537.97,658.1,491.34,485.9,446.84,435.59,0,1,0,0,1,0,0,1,0,0,1,0,0
537.68,574.64,536.92,569.19,644.12,495.15,487.82,446.84,435.59,0,1,0,0,1,0,0,1,0,0,1,0,0
569.71,590.13,564.24,572.73,640.59,518.85,501.48,446.97,436.03,0,1,0,0,1,0,0,1,0,0,1,0,0
573.31,582.81,569.18,574.98,672.51,547.71,503.95,447.75,437.47,0,1,0,0,1,0,0,1,0,0,1,0,0
574.6,586.47,574.6,585.54,676.73,550.42,506.66,448.27,437.47,0,1,0,0,1,0,0,1,0,0,1,0,0
585.45,590.26,567.51,576.6,704.97,553,506.66,448.27,438.22,0,1,0,0,1,0,0,1,0,0,1,0,0
577.17,582.84,573.13,581.64,658.8,553,506.66,448.88,438.22,0,1,0,0,1,0,0,1,0,0,1,0,0
582.2,582.2,570.95,574.63,683.21,555.76,506.66,451.34,438.22,0,1,0,0,1,0,0,1,0,0,1,0,0
575.84,579.13,573.33,577.47,670.42,556.29,506.66,452.81,438.22,0,1,0,0,1,0,0,1,0,0,1,0,0
578.67,607.12,578.67,606.73,678.09,573.93,508.69,453.43,438.22,0,1,0,0,1,0,0,1,0,0,1,0,0
609.68,684.84,607.04,672.78,640.69,589.89,522.88,453.43,438.22,0,1,0,0,1,0,0,1,0,0,1,0,0
671.65,716,664.49,704.38,666.38,619.56,551.6,453.16,438.22,0,1,0,0,1,0,0,1,0,0,1,0,0
704.5,704.5,662.8,685.56,650.6,619.56,551.91,448.63,438.22,0,1,0,0,1,0,0,1,0,0,1,0,0
685.68,696.3,672.56,694.47,648.48,623.6,555.94,448.63,438.22,0,1,0,0,1,0,0,1,0,0,1,0,0
696.52,773.72,696.52,766.31,648.28,635.58,567.92,448.63,439.18,0,1,0,0,1,0,0,1,0,0,1,0,0
768.49,775.36,716.56,748.91,664.8,645.6,580.36,447.55,439.79,0,1,0,0,1,0,0,1,0,0,1,0,0
748.76,777.99,733.93,756.23,652.92,655.7,589.96,447.55,440.52,0,1,0,0,1,0,0,1,0,0,1,0,0
756.69,766.62,745.63,763.78,659.17,676.18,597.62,447.09,440.52,0,1,0,0,1,0,0,1,0,0,1,0,0
763.93,764.08,732.73,737.23,663.78,709.21,599.51,447.09,440.52,0,1,0,0,1,0,0,1,0,0,1,0,0
735.88,735.88,639.07,666.65,661.99,706.14,609.55,447.01,440.52,0,1,0,0,1,0,0,1,0,0,1,0,0
665.91,678.67,587.48,596.12,679.81,670.88,635.93,447.07,440.52,0,1,0,0,1,0,1,0,0,0,1,0,0
597.44,629.33,558.14,623.98,672.74,670.88,635.93,455.86,446.06,0,1,0,0,1,0,1,0,1,0,1,0,0
625.58,681.73,625.27,665.3,672.81,670.88,638.51,475.6,465.8,0,1,0,0,1,0,1,0,0,0,1,0,0
665.28,691.73,646.56,665.12,665.23,670.88,638.51,480.99,471.19,0,1,0,0,1,0,1,0,0,0,1,0,0
665.93,665.98,616.93,629.37,664.92,670.88,641.28,482.2,472.26,0,1,0,0,1,0,1,0,0,0,1,0,0
629.35,655.27,620.52,655.27,650.73,670.88,641.8,483.99,474.06,0,1,0,0,1,0,1,0,0,0,1,0,0
658.1,659.25,637.77,647,655.41,664.43,657.41,488.62,478.41,0,1,0,0,1,0,1,0,0,0,1,0,0
644.12,644.68,628.28,639.89,661.26,621.34,659.18,491.48,480.33,0,1,0,0,0,1,1,0,0,0,1,0,0
640.59,675.4,636.61,673.34,654.23,621.34,660.13,510.16,494.26,0,1,0,0,0,1,1,0,0,0,1,0,0
672.51,686.15,669.59,676.3,651.63,646.79,660.13,525.83,498.29,0,1,0,0,0,1,0,1,0,0,1,0,0
676.73,703.7,676.4,703.7,654.49,652.89,660.13,528.54,501,0,1,0,0,0,1,0,1,0,0,1,0,0
704.97,704.97,649.01,658.66,655.11,652.89,660.13,529.83,501,0,1,0,0,0,1,0,1,0,0,1,0,0
658.8,683.66,650.51,683.66,657.01,652.89,660.13,529.83,501.6,0,1,0,0,0,1,1,0,0,0,1,0,0
683.21,683.49,665.07,670.63,655.1,658.15,661.55,531.21,505.06,0,1,0,0,0,1,0,1,0,0,1,0,0
670.42,681.9,670.42,677.33,624.6,658.15,670.88,531.47,506.66,0,1,0,0,0,1,1,0,0,0,1,0,0
678.09,682.43,611.83,640.56,606.4,658.15,670.88,541.31,508.69,0,1,0,0,0,1,0,1,0,0,1,0,0
640.69,666.71,636.47,666.52,548.66,658.48,670.88,556.38,522.88,0,1,1,0,0,1,1,0,0,0,1,0,0
666.38,666.38,633.4,650.96,566.33,658.48,670.88,585.58,551.6,0,1,1,0,0,1,1,0,0,0,1,0,0
650.6,652.29,641.26,649.36,578.28,658.48,670.88,585.73,551.6,0,0,1,0,0,1,1,0,1,0,1,0,0
648.48,659.63,644.98,647.66,575.03,655.49,670.88,589.77,555.64,0,0,1,0,0,1,1,0,0,0,1,0,0
648.28,675.26,646.78,664.55,587.77,655.49,670.88,601.75,567.62,0,0,1,0,0,1,1,0,0,0,1,0,0
664.8,668.7,654.47,654.47,592.74,655.49,670.88,612.98,577.64,0,0,1,0,0,1,1,0,0,0,1,0,0
652.92,662.9,652.92,658.08,591.04,655.49,670.88,622.83,586.32,0,0,1,0,0,1,1,0,0,0,1,0,0
659.17,667.08,659.04,663.25,587.65,649.8,664.43,636.9,592.17,0,0,1,0,0,1,1,0,0,0,1,0,0
663.78,666.46,659.33,660.77,592.12,653.5,636.26,654.36,592.17,0,0,1,0,1,0,0,1,0,0,1,0,0
661.99,682.37,661.99,679.46,588.8,654.83,636.26,657.84,592.17,0,1,1,0,1,0,0,1,0,0,1,0,0
679.81,681.55,668.63,673.11,587.36,658.15,650.19,653.4,592.17,0,1,0,0,1,0,0,1,0,0,1,0,0
672.74,673.28,667.63,672.86,585.59,658.15,652.89,653.4,592.17,0,1,0,0,1,0,0,1,0,0,1,0,0
672.81,672.93,663.36,665.68,570.49,661.55,652.89,654.69,592.17,0,1,0,0,1,0,0,1,0,0,1,0,0
665.23,666.22,660.41,665.01,567.24,661.55,652.89,654.69,592.17,0,1,0,0,1,0,0,1,0,0,1,0,0
664.92,666.58,646.72,650.62,577.76,659.63,658.15,656.08,592.17,0,1,0,0,1,0,0,1,0,0,1,0,0
650.73,656.37,648.52,655.56,573.71,659.63,658.15,656.34,592.17,0,1,1,0,1,0,1,0,1,0,1,0,0
655.41,663.11,652.79,661.28,574.34,659.63,658.15,660.92,592.17,0,1,0,0,1,0,1,0,0,0,1,0,0
661.26,661.83,653.39,654.1,576.08,659.63,658.48,640.26,592.17,0,1,0,0,1,0,0,1,0,0,0,1,1
654.23,656.23,645.88,651.78,581.94,659.63,658.48,640.74,592.17,0,1,1,0,1,0,1,0,1,0,0,1,1
651.63,657.46,648.45,654.35,581.31,659.13,658.48,653.46,592.17,0,0,1,0,1,0,1,0,1,0,0,1,1
654.49,657.6,654.49,655.03,586.77,656.99,655.49,656.51,592.17,0,0,1,0,1,0,1,0,0,0,0,1,1
655.11,657.8,654.79,656.99,583.41,655.52,655.49,656.51,592.17,0,1,1,0,1,0,1,0,0,0,0,1,1
657.01,658.22,654.21,655.05,580.18,652.71,655.49,656.51,592.17,0,1,1,0,0,1,0,1,0,0,0,1,1
655.1,655.28,624.37,624.68,577.75,639.74,647.55,659.85,592.17,0,0,1,0,0,1,0,1,0,0,0,1,1
624.6,626.12,605.88,606.27,579.45,630.53,637.45,664.51,592.17,0,0,1,0,0,1,1,0,1,0,0,1,1
606.4,612.85,531.33,547.47,569.83,601.13,608.05,664.51,592.17,0,0,1,0,0,1,1,0,0,0,0,1,1
548.66,573.36,541.55,566.36,574.07,601.13,608.05,664.68,592.17,0,0,1,0,0,1,1,0,1,0,0,1,1
566.33,579.5,565.78,578.29,574.11,601.13,608.05,664.68,592.17,0,0,1,0,0,1,1,0,1,0,0,1,1
578.28,578.28,569.98,575.04,577.59,601.13,608.05,664.68,592.48,0,0,1,0,0,1,1,0,1,0,0,1,1
575.03,588.4,569.47,587.78,575.55,601.13,608.05,663.18,592.48,0,0,1,0,0,1,1,0,1,0,0,1,1
587.77,597.51,586.82,592.69,572.41,600.84,608.05,663.18,592.48,0,0,1,0,0,1,1,0,1,0,0,1,1
592.74,592.99,588.05,591.05,575.55,585.92,608.05,663.18,594.89,0,0,1,0,0,1,1,0,0,0,0,1,1
591.04,591.09,584.79,587.8,598.59,576.68,608.05,663.18,595.81,0,0,1,0,0,1,1,0,0,0,0,1,1
587.65,599.98,586.37,592.1,608.99,567.76,608.05,657.11,597.62,0,0,1,0,0,1,1,0,0,0,0,1,1
592.12,597.54,589.12,589.12,606.51,577.74,608.05,644.88,599.51,0,0,1,0,0,1,1,0,0,0,0,1,1
588.8,589.91,583.81,587.56,610.57,582.08,608.05,645.54,609.55,0,0,1,0,0,1,1,0,0,0,0,1,1
587.36,589.77,584.98,585.59,614.63,582.08,607.55,654.17,635.93,0,0,1,0,0,1,1,0,0,0,0,1,1
585.59,585.67,564.78,570.47,626.35,579.8,605.42,655.52,635.93,0,0,1,0,0,1,1,0,0,0,0,1,1
570.49,573.58,563.24,567.24,622.93,578.18,603.94,657.22,638.51,0,0,1,0,0,1,1,0,1,0,0,1,1
567.24,581.74,566.72,577.44,623.42,578.18,601.13,657.22,638.51,0,0,1,0,0,1,1,0,0,0,0,1,1
577.76,580.89,571.43,573.22,607,578.18,601.13,658.89,641.28,0,0,1,0,0,1,1,0,0,0,0,1,1
573.71,577.79,573.43,574.32,608.02,578.18,601.13,658.89,641.8,0,0,1,0,0,1,1,0,1,0,0,1,1
574.34,578.24,574.18,575.63,608.84,578.18,601.13,658.89,657.41,0,0,1,0,0,1,1,0,0,0,0,1,1
576.08,582.82,575.46,581.7,610.59,576.11,601.13,659.05,659.18,0,0,1,0,0,1,1,0,0,0,0,1,1
581.94,584.16,580.22,581.31,607.25,576.11,601.13,659.05,660.13,0,0,1,0,0,1,1,0,0,0,0,1,1
581.31,588.45,580.59,586.75,607.22,573.92,601.13,658.8,660.13,0,0,1,0,0,1,1,0,0,0,0,1,1
586.77,589.47,581.63,583.41,606.28,574.44,601.13,656.24,660.13,0,0,1,0,0,1,1,0,0,0,0,1,1
583.41,583.59,579.86,580.18,609.87,577.43,600.84,655.5,660.13,0,0,1,0,0,1,1,0,0,0,0,1,1
580.18,580.45,575.17,577.76,609.25,577.43,585.92,654.1,660.13,0,0,1,0,0,1,1,0,0,0,0,1,1
577.75,580.62,576.86,579.65,603.59,577.98,576.68,643.64,661.55,0,0,1,0,1,0,1,0,0,0,0,1,1
579.45,579.85,568.63,569.95,597.28,575.79,568.3,633.99,670.88,0,0,1,0,1,0,0,1,0,0,0,1,1
